device,mode,impl,launcher,variant,lanes,stack_policy,copy_policy,phys,nzstack,bcopy,threads,nz,nxp,nyp,land_pct,toolchain,gpu_arch,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,regs,local_b,reps,nrun,host,git_hash,_file
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,104,30,473,297,0,ifx 2025.3.2,none,3.1478032470E+01,3.1478375196E+01,216.884960,145137,2866522,3.2998816625E+05,0,0,32,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,104,50,473,297,0,ifx 2025.3.2,none,6.0570464415E+01,6.0571404064E+01,417.333033,145137,2935578,4.9695304208E+05,0,0,17,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,104,75,473,297,0,ifx 2025.3.2,none,9.6681356430E+01,9.6684824337E+01,666.138589,145137,2936000,5.1066355936E+05,0,0,11,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,ifx 2025.3.2,cc90,3.6150217056E+00,3.6164999008E+00,737.759532,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,ifx 2025.3.2,cc90,2.6451700926E+02,2.6455771923E+02,53983.063114,4900,99315,1.7375307995E+04,0,0,4,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,ifx 2025.3.2,cc90,3.7102107648E+01,3.7137773302E+01,7571.858704,4900,93699,8.2706422989E+03,0,0,27,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,ifx 2025.3.2,cc90,5.0110399723E+01,5.0120651722E+01,10226.612188,4900,96753,1.1269504893E+04,0,0,20,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,ifx 2025.3.2,cc90,1.0983541012E+02,1.0983970165E+02,22415.389820,4900,99272,1.6897225677E+04,0,0,10,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,ifx 2025.3.2,cc90,1.8727016449E+02,1.8728299936E+02,38218.400916,4900,99341,1.7354910659E+04,0,0,6,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,104,10,64,64,0,ifx 2025.3.2,cc90,2.6514053345E-01,2.6561021805E-01,54.110313,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,104,100,64,64,0,ifx 2025.3.2,cc90,4.6818208694E+00,4.6837210655E+00,955.473647,4900,99315,1.7375307995E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,104,25,64,64,0,ifx 2025.3.2,cc90,9.0189933777E-01,9.0368986130E-01,184.061089,4900,93699,8.2706422989E+03,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,104,30,64,64,0,ifx 2025.3.2,cc90,1.1351704597E+00,1.1352396011E+00,231.667441,4900,96753,1.1269504893E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,104,50,64,64,0,ifx 2025.3.2,cc90,2.1804594994E+00,2.1814203262E+00,444.991735,4900,99272,1.6897225677E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,104,75,64,64,0,ifx 2025.3.2,cc90,3.4323287010E+00,3.4327888489E+00,700.475245,4900,99341,1.7354910659E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,26,10,64,64,0,ifx 2025.3.2,cc90,5.8686017990E-01,5.9070825577E-01,119.767384,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,26,100,64,64,0,ifx 2025.3.2,cc90,1.1721489041E+01,1.1724696603E+01,2392.140621,4900,99315,1.7375307995E+04,0,0,86,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,26,25,64,64,0,ifx 2025.3.2,cc90,2.0969390869E+00,2.0987010002E+00,427.946752,4900,93699,8.2706422989E+03,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,26,30,64,64,0,ifx 2025.3.2,cc90,2.7199602127E+00,2.7207684517E+00,555.093921,4900,96753,1.1269504893E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,26,50,64,64,0,ifx 2025.3.2,cc90,5.2824306488E+00,5.2971005440E+00,1078.047071,4900,99272,1.6897225677E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,26,75,64,64,0,ifx 2025.3.2,cc90,8.5029292107E+00,8.5042905807E+00,1735.291676,4900,99341,1.7354910659E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,52,10,64,64,0,ifx 2025.3.2,cc90,4.0787935257E-01,4.0940999985E-01,83.240684,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,52,100,64,64,0,ifx 2025.3.2,cc90,8.1475305557E+00,8.1481790543E+00,1662.761338,4900,99315,1.7375307995E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,52,25,64,64,0,ifx 2025.3.2,cc90,1.4234519005E+00,1.4244890213E+00,290.500388,4900,93699,8.2706422989E+03,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,52,30,64,64,0,ifx 2025.3.2,cc90,1.8579411507E+00,1.8588209152E+00,379.171663,4900,96753,1.1269504893E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,52,50,64,64,0,ifx 2025.3.2,cc90,3.6956787109E+00,3.6962199211E+00,754.220145,4900,99272,1.6897225677E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,prod,faithful,128,0,52,75,64,64,0,ifx 2025.3.2,cc90,5.9196186066E+00,5.9259295464E+00,1208.085430,4900,99341,1.7354910659E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,ifx 2025.3.2,cc90,2.6422923803E+02,2.6458626986E+02,53924.334292,4900,99315,1.7375307995E+04,0,0,4,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,ifx 2025.3.2,cc90,3.4951114655E+00,3.5002589226E+00,713.288054,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,ifx 2025.3.2,cc90,3.6784751075E+01,3.6795863083E+01,7507.092056,4900,93699,8.2706422989E+03,0,0,28,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,ifx 2025.3.2,cc90,4.9903619857E+01,4.9916710172E+01,10184.412216,4900,96753,1.1269504893E+04,0,0,21,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,ifx 2025.3.2,cc90,1.0957670212E+02,1.0974049568E+02,22362.592269,4900,99272,1.6897225677E+04,0,0,10,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,ifx 2025.3.2,cc90,1.8733119965E+02,1.8735233943E+02,38230.857071,4900,99341,1.7354910659E+04,0,0,6,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,ifx 2025.3.2,cc90,3.6403894424E+00,3.6412119865E+00,742.936621,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,ifx 2025.3.2,cc90,2.6414769888E+02,2.6421546936E+02,53907.693649,4900,99315,1.7375307995E+04,0,0,4,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,ifx 2025.3.2,cc90,3.6894857883E+01,3.6904139178E+01,7529.562833,4900,93699,8.2706422989E+03,0,0,28,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,ifx 2025.3.2,cc90,4.9867527825E+01,4.9878143129E+01,10177.046495,4900,96753,1.1269504893E+04,0,0,21,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,ifx 2025.3.2,cc90,1.0984148979E+02,1.0986490250E+02,22416.630569,4900,99272,1.6897225677E+04,0,0,10,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,dc_serial,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,ifx 2025.3.2,cc90,1.8706635634E+02,1.8710350990E+02,38176.807416,4900,99341,1.7354910659E+04,0,0,6,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_036200.csv
Xeon Max,serial_do,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,ifx 2025.3.2,cc90,2.6434576511E+02,2.6445394754E+02,53948.115329,4900,99315,1.7375307995E+04,0,0,4,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,ifx 2025.3.2,cc90,3.5014295578E+00,3.5027217865E+00,714.577461,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,ifx 2025.3.2,cc90,3.6781498364E+01,3.6799533027E+01,7506.428238,4900,93699,8.2706422989E+03,0,0,28,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,ifx 2025.3.2,cc90,5.0016152859E+01,5.0042998791E+01,10207.378134,4900,96753,1.1269504893E+04,0,0,20,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,ifx 2025.3.2,cc90,1.0947699547E+02,1.0952150822E+02,22342.243973,4900,99272,1.6897225677E+04,0,0,10,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,ifx 2025.3.2,cc90,1.8712397416E+02,1.8718548616E+02,38188.566155,4900,99341,1.7354910659E+04,0,0,6,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,ifx 2025.3.2,cc90,3.6472511292E+00,3.6482214928E+00,744.336965,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,64,64,0,ifx 2025.3.2,cc90,2.6433527470E+02,2.6442676783E+02,53945.974429,4900,99315,1.7375307995E+04,0,0,4,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,64,64,0,ifx 2025.3.2,cc90,3.6861572947E+01,3.6875605583E+01,7522.769989,4900,93699,8.2706422989E+03,0,0,28,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,ifx 2025.3.2,cc90,4.9857616425E+01,4.9879426048E+01,10175.023760,4900,96753,1.1269504893E+04,0,0,21,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,64,64,0,ifx 2025.3.2,cc90,1.0982530117E+02,1.0985050201E+02,22413.326769,4900,99272,1.6897225677E+04,0,0,10,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
Xeon Max,serial_do,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,64,64,0,ifx 2025.3.2,cc90,1.8706933657E+02,1.8710517883E+02,38177.415627,4900,99341,1.7354910659E+04,0,0,6,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_035200.csv
